URL,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Non-standard_Doubleslash,https_Domain,Shortened_URL,Hyphen_Count,Label
http://financialone.com.hk/joomla/templates/theme125/images/index.php,financialone.com.hk,0,0,69,5,0,0,0,0,1
https://mpequity.sharepoint.com/_layouts/15/guestaccess.aspx?share=Efe884bvvOxHmi59mtXYG7kBaTQDLnctBiXnTeDQoyU8xQ,mpequity.sharepoint.com,0,0,113,3,0,1,0,0,1
https://www.lokumdukkani.com/admin/language/en-gb/extension/extension/wells/i1.html,lokumdukkani.com,0,0,83,7,0,1,0,0,1
https://storage.googleapis.com/nfacebook/paypal%20en%20link.html,storage.googleapis.com,0,0,64,2,0,1,0,0,1
http://ixxi.com.mx/nomina/log-in/customer_center/customer-IDPP00C492/myaccount/signin,ixxi.com.mx,0,0,85,6,0,0,0,0,1
http://zonaseguravialbcp-iniciar-sesion.com/iniciar-sesion,zonaseguravialbcp-iniciar-sesion.com,0,0,58,1,0,0,0,2,1
http://paulmitchellforcongress.com/wp-content/mu-plugins/sign-in/wt.php?email=nobody@mycraftmail.com,paulmitchellforcongress.com,0,1,100,4,0,0,0,0,1
http://www.easybuy297.top/index.php?main_page=checkout_paypal_pay&amp;order_number=da47cfe58b5df202edff86f0c0b45236&amp;zenid=ggdmqusgk8k03ljtt03qjuj0c1,easybuy297.top,0,0,152,1,0,0,0,0,1
http://belcorp-biz.com/,belcorp-biz.com,0,0,23,0,0,0,0,1,1
https://web-net-pg.joomla.com/div/br/netflix/index.php?q=raybvu7irayb-fhcn-raybfhcnfhcn-b62kfhcn&s=raybvu7irayb-fhcn-raybfhcnfhcn-b62kfhcn&n=raybvu7irayb-fhcn-raybfhcnfhcn-b62kfhcn,web-net-pg.joomla.com,0,0,180,4,0,1,0,2,1
https://appleid.apple.com-sa.pm/appleid?=1a181,appleid.apple.com-sa.pm,0,0,46,1,0,1,0,1,1
https://tvoi-golos.000webhostapp.com,tvoi-golos.000webhostapp.com,0,0,36,0,0,1,0,1,1
https://1drv.ms/u/s!AkN7WNZdeF0vgUrj9oKk-ts2kiXk?e=iCAuS9,1drv.ms,0,0,57,2,0,1,0,0,1
https://visitor.constantcontact.com/manage/update/genemail?v=001MDKVK-KV0oGx0m9pen7VfbkCi3JbQH6CxWt2KJR3Sl7ocoW5oVQfUoahSSmqfCovJi8rUUzqbrt82DsT5cvElwde02cm_nJuF3Oq6Iz4P2nZS86-SHQqmjYaZMdz_jNx5lgxD8L9ZeU=,visitor.constantcontact.com,0,0,204,3,0,1,0,0,1
http://greenhome-geo.com/wff/,greenhome-geo.com,0,0,29,1,0,0,0,1,1
http://lucidfestival.com/wp-admin/network/icl/oud/setA/app/?app=login-detail&amp;session=7770d2d6dcdda168493ba4faccf80d09&amp;wait=9957d43148cab6a85f5d6b71353c869e31ae11bb,lucidfestival.com,0,0,171,6,0,0,0,0,1
https://ciet-itac.ca/fr/user/login,ciet-itac.ca,0,0,34,3,0,1,0,1,1
https://myrnd.info/wp-includes/css/wsign/code/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=hankook@hanmail.net,myrnd.info,0,1,130,8,0,1,0,0,1
http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB824/myaccount/signin/,cheaproomsvalencia.com,0,0,77,5,0,0,0,0,1
http://xn--72ca8ce9ah4dwbp9a8jnd.com/Paypal.com/Update/signin/myaccount/success/?cmd=_session=IE&amp;amp,xn--72ca8ce9ah4dwbp9a8jnd.com,0,0,104,5,0,0,0,2,1
https://desbloqueio-online.com/home.php,desbloqueio-online.com,0,0,39,1,0,1,0,1,1
https://secure.runescape.com-rs.me,secure.runescape.com-rs.me,0,0,34,0,0,1,0,1,1
https://bit.ly/3cmuxSb,bit.ly,0,0,22,1,0,1,1,0,1
https://www.planwise.co.za/wp-content/plugins/jet-theme-core/includes/dashboard/chase/50fa1964eb0f51dce5f67e678a836f7c,planwise.co.za,0,0,118,7,0,1,0,0,1
http://crm.probago.hu/public/js/Secure,crm.probago.hu,0,0,38,3,0,0,0,0,1
https://celulardahora.com/americanas/151957690/?smartphone-xiaomi-redmi-note-8-pro-&skullid=214157219&cart=MjE0MTU3MjE5,celulardahora.com,0,0,119,2,0,1,0,0,1
http://10gbedvaa.dx.am,10gbedvaa.dx.am,0,0,22,0,0,0,0,0,1
http://zbavit.live/contact.html,zbavit.live,0,0,31,1,0,0,0,0,1
https://ebay.co.uk.12314358311.kim/,ebay.co.uk.12314358311.kim,0,0,35,0,0,1,0,0,1
http://po.do/ju/,po.do,0,0,16,1,0,0,0,0,1
https://uat-internetloanapplication.cudl.com/macu/,uat-internetloanapplication.cudl.com,0,0,50,1,0,1,0,1,1
http://seg-dispositivo.com/dados/,seg-dispositivo.com,0,0,33,1,0,0,0,1,1
https://elvin-trade.kz/admin/model/site-verification:google6ed919c64c88a3d9/home/zhmy2u=/,elvin-trade.kz,0,0,89,5,0,1,0,1,1
http://jprecycling.biz/wp/wp-content/plugins/tvwihht/wealth/?e5_Stun34=privacidad@probiomed.com.mx,jprecycling.biz,0,1,98,5,0,0,0,0,1
http://betasus23.blogspot.com,betasus23.blogspot.com,0,0,29,0,0,0,0,0,1
https://redal.company/fatturazione-staff/74L0XGB2WT5O64.php,redal.company,0,0,59,2,0,1,0,0,1
http://gg.gg/fwi76,gg.gg,0,0,18,1,0,0,0,0,1
http://272101.com,272101.com,0,0,17,0,0,0,0,0,1
https://solutionschiro.net//wp-includes/js/Cogeco/static.php,solutionschiro.net,0,0,60,4,1,1,0,0,1
http://www.speedy.com.pk/wp-content/plugins/rbcbank19/rbcgi3m01.php?rbaccess=,speedy.com.pk,0,0,77,4,0,0,0,0,1
https://jabpublication.com/IIv/&amp;h=922cc5f678f63673fc7028064a5db213a2f4c96f2ae7e667db5572b306fe4dc4&amp;v=1&amp;xid=429a4ab596&amp;uid=133042258&amp;pool=&amp;subject=/,jabpublication.com,0,0,171,2,0,1,0,0,1
https://pabloescobal.com/app/signin,pabloescobal.com,0,0,35,2,0,1,0,0,1
https://www.mychase-online.com/kn2eyndk=/signin.php,mychase-online.com,0,0,51,2,0,1,0,1,1
http://prakasaws.com/templates/beez5/html/com_content/article/content/activate-your-account/update-your-account-information/security-measure/,prakasaws.com,0,0,141,9,0,0,0,0,1
http://177.11.92.198/,177.11.92.198,1,0,21,0,0,0,0,0,1
http://fb-recovery-10000076933-it.tk/update_security.htm,fb-recovery-10000076933-it.tk,0,0,56,1,0,0,0,3,1
https://bp-formularios-covid19.azurewebsites.net/,bp-formularios-covid19.azurewebsites.net,0,0,49,0,0,1,0,2,1
https://www.klavze28.com/wp-content/themes/twentyeleven/images/wa/Nav/onlineszamla/,klavze28.com,0,0,83,7,0,1,0,0,1
https://subscriber.dsjfhus.com/,subscriber.dsjfhus.com,0,0,31,0,0,1,0,0,1
http://verfiayiosnmer.com/New%20Chase/login.php?cmd=login_submit&amp;id=7b359ec293563611e8eaab19f6cb21327b359ec293563611e8eaab19f6cb2132&amp;session=7b359ec293563611e8eaab19f6cb21327b359ec293563611e8eaab19f6cb2132,verfiayiosnmer.com,0,0,213,2,0,0,0,0,1
https://docs.google.com/forms/d/e/1FAIpQLScnYWyd1uBAWz2eytsMtwEVIfEa2vuYp9K3xfXDXiShPJLVqA/viewform?usp=send_form,docs.google.com,0,0,113,5,0,1,0,0,1
http://35.188.36.185/bank_of_america/27-03-2020/promo.bankofamerica.com/website/,35.188.36.185,1,0,80,4,0,0,0,0,1
http://centromusicalpaternense.es/wp-includes/css,centromusicalpaternense.es,0,0,49,2,0,0,0,0,1
https://livenmitac-my.sharepoint.com/personal/czarina-cabalza_live_nmit_ac_nz/_layouts/15/guestaccess.aspx?guestaccesstoken=BCxwl3A7TTskGW2POLH3Cucg2dFe77pBj2gKmiXkIZs=&amp;docid=1_1b87bddf46e1144efadb39c587acdadae&amp;wdFormId={5B4E96CF-1BCD-468F-A845-09B4D8027BC2},livenmitac-my.sharepoint.com,0,0,266,5,0,1,0,1,1
https://verzeichnisse.creatorlink.net/,verzeichnisse.creatorlink.net,0,0,38,0,0,1,0,0,1
http://gordonng.com/edits/next.php?l=_Uiftyw_BhjodHHDKtoGYDw1774256418&amp;fid.123InboxLight.aspxn.1774256418&amp;fid.1252899645289964213InboxLight_Product,gordonng.com,0,0,155,2,0,0,0,0,1
http://brahminudyog.com/bab/wel,brahminudyog.com,0,0,31,2,0,0,0,0,1
http://nordichairistanbul.com/wp-admin/oWa/0f110c22f303e33482192ce8d79bd511/,nordichairistanbul.com,0,0,76,3,0,0,0,0,1
https://www.startimes.com/f.aspx?t=37,startimes.com,0,0,37,1,0,1,0,0,1
http://www.cooperativabetania.org/sp/?AUTH_TOKEN=1867bbc3761434ab4c00d9fb36f82148&cur=home,cooperativabetania.org,0,0,90,1,0,0,0,0,1
https://algertzharri.com/cybersal/phishing/signin,algertzharri.com,0,0,49,3,0,1,0,0,1
http://www.nikki.center/tzfrhy/irs,nikki.center,0,0,34,2,0,0,0,0,1
https://153284594738391.statictab.com/2506080,153284594738391.statictab.com,0,0,45,1,0,1,0,0,1
http://szinesgyongyok.hu/beta/content/f7b2efe0e184958ba099ed7a14122acb?utf-8=onfr64,szinesgyongyok.hu,0,0,83,3,0,0,0,0,1
https://nortondustrial.com/j/toda,nortondustrial.com,0,0,33,2,0,1,0,0,1
http://www.hortipower.co.uk/recepit46/customer_center/customer-IDPP00C845/myaccount/signin,hortipower.co.uk,0,0,90,5,0,0,0,0,1
http://1rgrkuqdgs1uet9s5xnxjjsbp.designmysite.pro/,1rgrkuqdgs1uet9s5xnxjjsbp.designmysite.pro,0,0,50,0,0,0,0,0,1
http://po.do/45/?65686232,po.do,0,0,25,1,0,0,0,0,1
http://f-o-g.org/drupal/?q=node/8,f-o-g.org,0,0,33,1,0,0,0,2,1
http://www.washpucks.com/chengjunping/china-upgrade,washpucks.com,0,0,51,2,0,0,0,0,1
http://jivecomunicacoes.com.br/webbs/source,jivecomunicacoes.com.br,0,0,43,2,0,0,0,0,1
http://novapowa.com/dhlll/dhll/dhl,novapowa.com,0,0,34,3,0,0,0,0,1
https://betasus2021.blogspot.com,betasus2021.blogspot.com,0,0,32,0,0,1,0,0,1
https://mysite.plexusworldwide.com/heidimccartney,mysite.plexusworldwide.com,0,0,49,1,0,1,0,0,1
https://afrikmania.weloobe.com/index.php?,afrikmania.weloobe.com,0,0,41,1,0,1,0,0,1
https://adart.krakow.pl/wp-content/uploads/2018/12/navy/navyfederal.org-login/navyfederal.org/full.php,adart.krakow.pl,0,0,102,8,0,1,0,0,1
http://www.cheaproomsvalencia.com/Paypal/Support/ID-NUMB824/myaccount/signin,cheaproomsvalencia.com,0,0,76,5,0,0,0,0,1
http://bechemical.net/basic/bankofamerica/secquestion.php,bechemical.net,0,0,57,3,0,0,0,0,1
http://itir4.app.link/L0dNQhpxy4/,itir4.app.link,0,0,33,1,0,0,0,0,1
http://www.tptelecom.it/public/pp/uk/vl/customer_center/customer-IDPP00C798/myaccount/signin,tptelecom.it,0,0,92,8,0,0,0,0,1
http://lassolinks.com/wp-includes/certificates/PDF/index.php,lassolinks.com,0,0,60,4,0,0,0,0,1
http://pyramidifms.com/assets/contractdoc/Cdoc/,pyramidifms.com,0,0,47,3,0,0,0,0,1
http://tptelecom.it/public/one.stting/inc-style/grece.paypai-id.pro346/myaccount/signin/,tptelecom.it,0,0,88,6,0,0,0,0,1
https://sylviamclain-my.sharepoint.com/personal/sylvia_sylviamclain_com/_layouts/15/WopiFrame.aspx?guestaccesstoken=UPb1cRnmNypLjdqQCkkArBjkN2Rlitq4OTpLJlYYSoE%3d&docid=1_1c137d9cfdf0c4518a86e6db683563e30&wdFormId=%7B79C56373%2D6E2C%2D4F1C%2D9679%2D6C47534174D5%7D&action=formsubmit,sylviamclain-my.sharepoint.com,0,0,282,5,0,1,0,1,1
https://radiodouradacd.com.br/mdc/www.PayPal.com-Re-Secure-Your-Account-verification-support.id/login/signin/myaccount/identity/?cmd=_session=&amp;2d94d931cf7483197d54d7ab6e2199e7&amp;dispatch=4f9aec4e8137fb7235ca26aae7a462eb84ea478b,radiodouradacd.com.br,0,0,233,6,0,1,0,0,1
https://axersrl.it/100/,axersrl.it,0,0,23,1,0,1,0,0,1
http://www.receba-emcasa-bahianiinho.com/desk/carrinho.php?enc=496504572,receba-emcasa-bahianiinho.com,0,0,72,2,0,0,0,2,1
http://ladycavendishdiary.com/office/doc/doc/main.html?accesstofile=valid&amp;fileaccess=14268&amp;encryptedcookie=00aae848e3754f2625a1408ff899e671&amp;u=922fe913e190ef3c493b1927dca45399&amp;connecting=358d7f6e07038383211c7171ead99f9c&amp;phaseaccess=f7931c614fc74a0dce31f22a7b70673e&amp;p=c20241929baaaf9e7e0a45cace346404,ladycavendishdiary.com,0,0,322,4,0,0,0,0,1
https://onedrive.live.com/redir?resid=35453F78DCDA5DCF%21575&amp;authkey=%21AJIheOFWc3H3Ntw&amp;page=View,onedrive.live.com,0,0,105,1,0,1,0,0,1
https://alphabetic-custody.000webhostapp.com/u.php?l=DHl-dTracking_=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHtoGYDw=_JeHFUq_VJOXK0QWHto=,alphabetic-custody.000webhostapp.com,0,0,136,1,0,1,0,1,1
http://cscclabs.com/bank/bankofamerica/bankofamerica/bankofamerica/login.php?cmd=login_submit&amp;id=7960b3dcd3fd90e6c7e2749e7db8c26e7960b3dcd3fd90e6c7e2749e7db8c26e&amp;session=7960b3dcd3fd90e6c7e2749e7db8c26e7960b3dcd3fd90e6c7e2749e7db8c26e,cscclabs.com,0,0,242,5,0,0,0,0,1
https://foresta-mod.firebaseapp.com/,foresta-mod.firebaseapp.com,0,0,36,0,0,1,0,1,1
https://autismdigest.com/adfs/index.html,autismdigest.com,0,0,40,2,0,1,0,0,1
http://hrsoftware.in.th/engl/css/linkedin.com/linkedin.com/linkedin/LinkedIn.html,hrsoftware.in.th,0,0,81,6,0,0,0,0,1
http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mje2nju1nda0mje2nju1nda0&amp;amp,playarprint.com,0,0,115,2,0,0,0,0,1
http://edhs85.com/lnhe/dreb,edhs85.com,0,0,27,2,0,0,0,0,1
https://turboworld53.com/Hinet/HiNet.Html,turboworld53.com,0,0,41,2,0,1,0,0,1
http://u716833rmg.ha004.t.justns.ru/potrue/1ebd8/,u716833rmg.ha004.t.justns.ru,0,0,49,2,0,0,0,0,1
http://gambal.net/index,gambal.net,0,0,23,1,0,0,0,0,1
http://www.paypalsigninfo.deisemelo.com/,paypalsigninfo.deisemelo.com,0,0,40,0,0,0,0,0,1
http://www.grubbwhatsapp.dns04.com/,grubbwhatsapp.dns04.com,0,0,35,0,0,0,0,0,1
http://www.livingwagenyc.org/files/poster/scan/pdfonline,livingwagenyc.org,0,0,56,4,0,0,0,0,1
https://kidzoracle.in/en/home/signonid=/public/b,kidzoracle.in,0,0,48,5,0,1,0,0,1
https://docs.google.com/forms/d/e/1FAIpQLSe5aqlrySSSv-5hheywuMDJW2eWaqOtYUafKx3XWRrSXtME9w/viewform?usp=sf_link/,docs.google.com,0,0,112,5,0,1,0,0,1
http://carryco.com/blog/profile/control.html,carryco.com,0,0,44,3,0,0,0,0,1
https://www.hairdame.com/onedrive/,hairdame.com,0,0,34,1,0,1,0,0,1
http://www.maruei.com.br/stur.php,maruei.com.br,0,0,33,1,0,0,0,0,1
https://bodylineequipment.com/acap360/capitalone360/index.php,bodylineequipment.com,0,0,61,3,0,1,0,0,1
http://www.gminawilkow.pl/modules/blog/Online/index.php,gminawilkow.pl,0,0,55,4,0,0,0,0,1
https://docs.google.com/forms/d/e/1FAIpQLSfDhDj2vAObFSYSCoOE8Rxrhd3UHjl-J29INDBrAz_Gutcimg/viewform,docs.google.com,0,0,99,5,0,1,0,0,1
http://envirotechcorp.com/bmline/Bmo/bmo.com/onlinebanking/cgi-bin/netbnx/,envirotechcorp.com,0,0,74,6,0,0,0,0,1
http://updtowa.xf.cz/Thankyou.html,updtowa.xf.cz,0,0,34,1,0,0,0,0,1
http://eve292929.dothome.co.kr/1122/?sec=Verena,eve292929.dothome.co.kr,0,0,47,1,0,0,0,0,1
https://desikilitmarket.com/image/cache/kbl/login.php?cmd=login_submit,desikilitmarket.com,0,0,70,4,0,1,0,0,1
https://www.portal.natwestcreditfinance.com/s/online,portal.natwestcreditfinance.com,0,0,52,2,0,1,0,0,1
https://barogaleria.com/cgi-bin/web/auth/login/cmd-login=f38a8ffd852bc79abb18e8c557bb12b9/?email=nobody@mycraftmail.com&amp;loginpage=&amp;reff=ZWQyYmNjYjRiMGNlNGQ3YmViYjJmNjJmOWExYmQ2YWI=,barogaleria.com,0,1,188,5,0,1,0,0,1
https://firebasestorage.googleapis.com/v0/b/user9909202930.appspot.com/o/ind.htm?alt=media&amp;token=171fcdb6-5849-401d-97af-f50644088cb9#jesus.roman@nucleares.unam.mx,firebasestorage.googleapis.com,0,1,167,5,0,1,0,0,1
https://danskebank.joomla.com/cli/swiss/9b4a6253c1605b1/login.php?#_9b4a6253c1605b18d,danskebank.joomla.com,0,0,85,4,0,1,0,0,1
https://millenniaco-my.sharepoint.com/:o:/g/personal/vgibbs_mhmltd_com/EpP3aeyAXrlKqypm5J3ps5IB0imi6Otftjp4iJzLBe4PyQ?e=5:R8Hnxr&amp;at=9,millenniaco-my.sharepoint.com,0,0,137,5,0,1,0,1,1
https://pintatodo.mx/https/,pintatodo.mx,0,0,27,1,0,1,0,0,1
http://senirolifestyle.com/link,senirolifestyle.com,0,0,31,1,0,0,0,0,1
http://wefbee.com/autoliker,wefbee.com,0,0,27,1,0,0,0,0,1
http://danilic.com/wp-admin/upgrade/ii.php,danilic.com,0,0,42,3,0,0,0,0,1
https://www.fortrader.com/,fortrader.com,0,0,26,0,0,1,0,0,1
https://lecoindumedecin.poleinternet.com/wp-content/plugins/plugins/csc/signin.php?cmd=_chase-signin=&amp;e96b8b2c5342f50757e0c16301f76904=&amp;dispatch=89c2e45c543d14edbe30d0669fea2c1a73e0dcd0,lecoindumedecin.poleinternet.com,0,0,193,5,0,1,0,0,1
https://www.group-whatsapps.ezua.com/,group-whatsapps.ezua.com,0,0,37,0,0,1,0,1,1
http://209.99.16.16/~d3arvin/components/com_contact/%20Paypal/,209.99.16.16,1,0,62,4,0,0,0,0,1
https://scolopendrine-harpo.000webhostapp.com/,scolopendrine-harpo.000webhostapp.com,0,0,46,0,0,1,0,1,1
http://venturegroupit.com/vankeowin.com/ad9e31c59fb75b6eb987df08de03da36,venturegroupit.com,0,0,72,2,0,0,0,0,1
http://sucursalvirtualpersonas.info/mainPage.php,sucursalvirtualpersonas.info,0,0,48,1,0,0,0,0,1
https://pontos.remotopf.com/,pontos.remotopf.com,0,0,28,0,0,1,0,0,1
https://onedrive.live.com/?authkey=%21AM%5F1fGzD8staoLs&cid=362259935A9D4584&id=362259935A9D4584%2117198&parId=root&o=OneUp,onedrive.live.com,0,0,123,0,0,1,0,0,1
https://docs.google.com/forms/d/e/1FAIpQLSfGHbTZLusUCsZJAVRyvFfJNtQqMeG7SkaFAhOJBSXVa9oXOQ/viewform,docs.google.com,0,0,99,5,0,1,0,0,1
https://yahooaccountmanagementcenter.weebly.com/,yahooaccountmanagementcenter.weebly.com,0,0,48,0,0,1,0,0,1
http://services.runescape.com-en.ru/,services.runescape.com-en.ru,0,0,36,0,0,0,0,1,1
http://www.justlookapp.com/blog/wp-content/themes/storefront/assets/fonts/090622813647a6a970bbffeebc2db750,justlookapp.com,0,0,106,7,0,0,0,0,1
https://firebasestorage.googleapis.com/v0/b/page-bc374.appspot.com/o/cndex.html?alt=media&token=5e380d18-8edb-4aa7-9957-e169f1fa92a5,firebasestorage.googleapis.com,0,0,132,5,0,1,0,0,1
http://tshirt-factory.eu/signin.eBayISAPIdllSignInde=https3A2F2Fwwwebayde2FM2mKundenservice1426Requested-techpoint11@gmx.de.html,tshirt-factory.eu,0,1,128,1,0,0,0,1,1
http://medienschmiede-sander.de/tim/0Q3cJQkOjXwusmhyEjKn915MuqpVtyEuoIG8z1WSZtnsPE0tYKR7LWUgnkcQSRlhA1p93m22Ppu,medienschmiede-sander.de,0,0,111,2,0,0,0,1,1
https://obuwiesalomon.pl,obuwiesalomon.pl,0,0,24,0,0,1,0,0,1
http://southcountyclassified.com/wp-includes/chtayd_ikfdn/5226395719ad1040ba4fec9693675c9f/view/login.php?cmd=login_submit&amp;amp,southcountyclassified.com,0,0,130,5,0,0,0,0,1
http://realfreakypedia.com/importance/off/off/live/another.php,realfreakypedia.com,0,0,62,5,0,0,0,0,1
http://karenyauphotography.com/Ctrl-Html/mydhl/index.php?email=xxx@yyy.com,karenyauphotography.com,0,1,74,3,0,0,0,0,1
http://golfballsonline.com/assets/language/location0.html,golfballsonline.com,0,0,57,3,0,0,0,0,1
http://www.lgsolar.de/global/img/css.php,lgsolar.de,0,0,40,3,0,0,0,0,1
http://djeane.com.pe/wp-content/open/LnkLogs,djeane.com.pe,0,0,44,3,0,0,0,0,1
https://services.runescape.com-m.cc/,services.runescape.com-m.cc,0,0,36,0,0,1,0,1,1
https://www.benson6303.com/wp-includes/SimplePie/Content/docfile/Docuimage/?email=anil@indiainfoline.com,benson6303.com,0,1,104,5,0,1,0,0,1
https://skleptanie.pl,skleptanie.pl,0,0,21,0,0,1,0,0,1
http://zonehmirrors.org/defaced/2019/09/11/magazinepromo.net/magazinepromo.net/,zonehmirrors.org,0,0,79,6,0,0,0,0,1
http://desempleo.live/wordpress/wp-includes/blocks/adstracker/clients.php/cmdg/cufnk/?various=r10cph1xfa25g,desempleo.live,0,0,107,7,0,0,0,0,1
https://four-this.web.app/,four-this.web.app,0,0,26,0,0,1,0,1,1
http://vergaralandscaping.com/infosnet,vergaralandscaping.com,0,0,38,1,0,0,0,0,1
https://icon.sg/css/apple/home,icon.sg,0,0,30,3,0,1,0,0,1
https://mom2222paypale.blogspot.com/,mom2222paypale.blogspot.com,0,0,36,0,0,1,0,0,1
http://fotoblad.com/js/chaseonline/auth/login.php?cmd=login_submit&id=e906235a262ac936e536287e2452e824e906235a262ac936e536287e2452e824&session=e906235a262ac936e536287e2452e824e906235a262ac936e536287e2452e824,fotoblad.com,0,0,207,4,0,0,0,0,1
http://35.188.36.185/bank_of_america/22-03-2020/AS42926/website/bimovia.com/wp-admin/user/www.bankofamerica.com.login.update/index.html,35.188.36.185,1,0,135,9,0,0,0,0,1
http://secure.runescape.rs-p.xyz/,secure.runescape.rs-p.xyz,0,0,33,0,0,0,0,1,1
https://www.anema-santorini.com/images/dropbox/page,anema-santorini.com,0,0,51,3,0,1,0,1,1
https://netorgft754307-my.sharepoint.com/:b:/g/personal/shelley_collegeadvisorsne_com/ETeAXwoP0Z9HqUfODpU5UJ8BmF7CVxm8NQun0hSVoB71yA,netorgft754307-my.sharepoint.com,0,0,132,5,0,1,0,1,1
http://www.extend-memory.eu/media/moxie/files/,extend-memory.eu,0,0,46,3,0,0,0,1,1
http://www.grindtimegym.com/wp-admin/includes/class/wells,grindtimegym.com,0,0,57,4,0,0,0,0,1
https://cardmaillouisville-my.sharepoint.com/:b:/g/personal/cwflem02_louisville_edu/Ee1_FI7gn4dAnRr-fpUSAEEBGStzJg4zFpyqmeYoyNtkPQ,cardmaillouisville-my.sharepoint.com,0,0,130,5,0,1,0,1,1
http://lgt-online.com,lgt-online.com,0,0,21,0,0,0,0,1,1
http://staffordpropertygroup.com.au/cok/wet2018,staffordpropertygroup.com.au,0,0,47,2,0,0,0,0,1
http://www.sucursalpersonas-transaccionesbancolombiasa.com/,sucursalpersonas-transaccionesbancolombiasa.com,0,0,59,0,0,0,0,1,1
http://rohtolab.com/public/templates/mmp/web/-/DFHS6545TE1H87TRH132HF/1878DFE4RH8EQ4RH65E4FB65E44B6/712a93717af17c67ea7ac0a86102263f/s-up.php?cmd=inc=erorr-log-loadin=5054c648fb3b078de8ac66969f8284ff15c&amp;dispatch=c0347e46b5891a47cda3ce42477bf5dca4b80c84,rohtolab.com,0,0,256,9,0,0,0,0,1
https://153284594738391.statictab.com/2506080?signed_request=vLSGIn9-mAPLo6LyP7j3KlFSRK21rVpIY43KPlBTDWI.eyJhbGdvcml0aG0iOiJITUFDLVNIQTI1NiIsImlzc3VlZF9hdCI6MTQxNjU0NDIzNywicGFnZSI6eyJpZCI6IjQ2MDk4ODc5NzI3ODA2NyIsImFkbWluIjpmYWxzZSwibGlrZWQiOnRydWV9LCJ1c,153284594738391.statictab.com,0,0,254,1,0,1,0,0,1
http://paxful.com-bitcoin-escrow-trade.c3tekno.net/,paxful.com-bitcoin-escrow-trade.c3tekno.net,0,0,51,0,0,0,0,3,1
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/9ac6ba30463d0fb7974c06843717284c/,courgeon-immobilier.fr,0,0,98,6,0,0,0,1,1
http://batumi.net/dan/bankofamerica/secquestion.php,batumi.net,0,0,51,3,0,0,0,0,1
https://web-net-pg.joomla.com/div/br/netflix/index.php?q=aw605wqvaw60-4g6d-aw604g6d4g6d-a50a4g6d&s=aw605wqvaw60-4g6d-aw604g6d4g6d-a50a4g6d&n=aw605wqvaw60-4g6d-aw604g6d4g6d-a50a4g6d,web-net-pg.joomla.com,0,0,180,4,0,1,0,2,1
http://damascus1.com/damascus1.com/damasco09/etdsayIrsSAPIdllSignUsingSSLUId&coetynerIdsiteidruhttpsytFsg/secure/signinbayde/c05ca/,damascus1.com,0,0,131,6,0,0,0,0,1
http://aegisredmedia.com/wp-content/plugins/sid/engl/WeTransfer/WeTransfer,aegisredmedia.com,0,0,74,6,0,0,0,0,1
http://test103126.test-account.com/AT&T-Login.htm,test103126.test-account.com,0,0,49,1,0,0,0,1,1
https://dispora.sinjaikab.go.id/wp-content/upgrade/.../Sign%20In%20to%20Your%20Cox%20Account%20_%20Cox%20Communications.html,dispora.sinjaikab.go.id,0,0,124,4,0,1,0,0,1
https://mail.afirehorse.com/dss/dhl/dhlpage/dhl.htm,mail.afirehorse.com,0,0,51,4,0,1,0,0,1
http://kadubeureum-serang.desa.id/wp-content/auto/autolink/autolinkauto/mailboxx/mailbox/index.php?email=_xxx@yyy.com_,kadubeureum-serang.desa.id,0,1,118,7,0,0,0,1,1
http://justsayingbro.com/ncb/rcn.imse/rnr/abur.php,justsayingbro.com,0,0,50,4,0,0,0,0,1
http://arridhosentul.com/seynni.htm,arridhosentul.com,0,0,35,1,0,0,0,0,1
https://a2plvcpnl357327.prod.iad2.secureserver.net/~oo0kaicjod2d/umbandasagrada.com/mobile.free.fr/ba9b69b028c9086a69c2f5e294a3e9e4,a2plvcpnl357327.prod.iad2.secureserver.net,0,0,131,4,0,1,0,0,1
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/,courgeon-immobilier.fr,0,0,65,5,0,0,0,1,1
https://csgoskinsell.com/,csgoskinsell.com,0,0,25,0,0,1,0,0,1
https://fareast.qa/wp/onedrive/8c9b86caa76a72dffda1c4eac0f2a202/,fareast.qa,0,0,64,3,0,1,0,0,1
http://hamdamfoundation.org.pk/mail06att.net001/AT&amp;T,hamdamfoundation.org.pk,0,0,56,2,0,0,0,0,1
http://rf-hospital.ir/administrator/templates/hathor/js/wells/wellsfargo.com-security-update/v3/,rf-hospital.ir,0,0,96,7,0,0,0,1,1
https://baleshwerbabaonline.com/wp-content/themes/astra/inc/newsense/Dropbox/main.html,baleshwerbabaonline.com,0,0,86,7,0,1,0,0,1
https://sites.google.com/site/unblockccxx/,sites.google.com,0,0,42,2,0,1,0,0,1
